date,product,category,region,sales_amount,units_sold,customer_id,payment_method
2024-01-13,Notebook,Office Supplies,East,9.99,1,C1156,Debit Card
2024-01-13,Ergonomic Chair,Office Supplies,South,237.49,1,C2472,Credit Card
2024-01-13,Desk Organizer,Office Supplies,East,149.95,5,C1051,Debit Card
2024-01-13,Power Bank,Accessories,South,39.99,1,C1531,Credit Card
2024-01-13,Notebook,Office Supplies,East,8.99,1,C2039,Credit Card
2024-01-13,Headphones,Electronics,West,159.99,1,C2057,Cash
2024-01-13,Headphones,Electronics,West,143.99,1,C1911,Cash
2024-01-13,Smartphone,Electronics,East,799.99,1,C2014,PayPal
2024-01-13,LED Desk Lamp,Office Supplies,South,91.98,2,C1994,PayPal
2024-01-13,Power Bank,Accessories,North,75.98,2,C1929,Credit Card
2024-01-13,Power Bank,Accessories,West,39.99,1,C1409,PayPal
2024-01-13,LED Desk Lamp,Office Supplies,West,82.78,2,C1595,PayPal
2024-01-13,Webcam,Electronics,West,683.92,8,C1819,Debit Card
2024-01-13,LED Desk Lamp,Office Supplies,West,45.99,1,C1977,PayPal
2024-01-13,Mousepad,Accessories,North,75.96,4,C2045,Cash
2024-01-13,Headphones,Electronics,South,143.99,1,C1736,Credit Card
2024-01-13,Smartphone,Electronics,West,799.99,1,C1303,Cash
2024-01-13,Laptop,Electronics,South,2599.98,2,C1294,Cash
2024-01-13,USB Cable,Accessories,East,25.98,2,C1303,Debit Card
2024-01-13,Notebook,Office Supplies,West,9.99,1,C1395,PayPal
2024-01-13,Notebook,Office Supplies,South,29.97,3,C1160,Cash
2024-01-13,Ergonomic Chair,Office Supplies,North,474.98,2,C1789,PayPal
2024-01-13,Desk Organizer,Office Supplies,North,29.99,1,C1659,Credit Card
2024-01-14,Power Bank,Accessories,East,39.99,1,C2232,PayPal
2024-01-14,Desk Organizer,Office Supplies,East,29.99,1,C1548,PayPal
2024-01-14,Ergonomic Chair,Office Supplies,East,749.97,3,C1444,Credit Card
2024-01-14,Webcam,Electronics,East,179.98,2,C2467,PayPal
2024-01-14,Mouse,Accessories,East,74.97,3,C2199,Debit Card
2024-01-14,Webcam,Electronics,South,161.98,2,C1904,PayPal
2024-01-14,Ergonomic Chair,Office Supplies,West,474.98,2,C2211,Cash
2024-01-14,Keyboard,Accessories,West,75.99,1,C1205,PayPal
2024-01-14,Keyboard,Accessories,West,79.99,1,C1818,PayPal
2024-01-14,Keyboard,Accessories,South,75.99,1,C1902,PayPal
2024-01-14,Power Bank,Accessories,North,35.99,1,C1170,Debit Card
2024-01-14,Ergonomic Chair,Office Supplies,West,449.98,2,C2151,PayPal
2024-01-14,Desk Organizer,Office Supplies,South,29.99,1,C2093,Debit Card
2024-01-14,Laptop,Electronics,West,2599.98,2,C2328,Debit Card
2024-01-14,USB Cable,Accessories,West,12.34,1,C1375,Debit Card
2024-01-14,Power Bank,Accessories,East,35.99,1,C2118,Cash
2024-01-14,Desk Organizer,Office Supplies,North,89.97,3,C1977,Credit Card
2024-01-14,Laptop,Electronics,West,1299.99,1,C1103,PayPal
2024-01-14,Tablet,Electronics,East,499.99,1,C1115,Cash
2024-01-14,Monitor,Electronics,North,3499.9,10,C2181,Credit Card
2024-01-14,Monitor,Electronics,West,349.99,1,C2285,Cash
2024-01-14,Ergonomic Chair,Office Supplies,North,499.98,2,C2388,Debit Card
2024-01-14,Tablet,Electronics,North,2249.95,5,C1924,PayPal
2024-01-14,Tablet,Electronics,East,1499.97,3,C2268,Cash
2024-01-14,Notebook,Office Supplies,West,9.99,1,C1806,Cash
2024-01-14,Mouse,Accessories,West,47.48,2,C1791,Credit Card
2024-01-14,Mousepad,Accessories,West,19.99,1,C1634,Credit Card
2024-01-14,Mousepad,Accessories,East,19.99,1,C1266,Credit Card
2024-01-14,LED Desk Lamp,Office Supplies,North,41.39,1,C2146,Cash
2024-01-14,Notebook,Office Supplies,West,9.99,1,C1284,Debit Card
2024-01-14,Smartphone,Electronics,West,3999.95,5,C2492,Credit Card
2024-01-14,Ergonomic Chair,Office Supplies,East,474.98,2,C1433,Debit Card
2024-01-14,Ergonomic Chair,Office Supplies,South,1124.96,5,C1446,Cash
2024-01-14,LED Desk Lamp,Office Supplies,East,45.99,1,C2046,Debit Card
2024-01-15,Mousepad,Accessories,West,17.99,1,C1555,PayPal
2024-01-15,USB Cable,Accessories,East,12.34,1,C2327,Credit Card
2024-01-15,Headphones,Electronics,South,143.99,1,C1806,Credit Card
2024-01-15,Smartphone,Electronics,East,799.99,1,C1461,PayPal
2024-01-15,Ergonomic Chair,Office Supplies,West,224.99,1,C1470,Credit Card
2024-01-15,Tablet,Electronics,North,1499.97,3,C1524,PayPal
2024-01-15,Desk Organizer,Office Supplies,North,29.99,1,C1267,PayPal
2024-01-15,Laptop,Electronics,South,1299.99,1,C1167,Debit Card
2024-01-15,Webcam,Electronics,North,89.99,1,C2205,Debit Card
2024-01-15,Mousepad,Accessories,South,19.99,1,C1700,Cash
2024-01-15,Smartphone,Electronics,West,3039.96,4,C2388,Debit Card
2024-01-15,Laptop,Electronics,North,1299.99,1,C2409,Cash
2024-01-15,LED Desk Lamp,Office Supplies,West,87.38,2,C1812,PayPal
2024-01-15,LED Desk Lamp,Office Supplies,East,91.98,2,C1062,Debit Card
2024-01-15,Webcam,Electronics,North,323.96,4,C1296,Cash
2024-01-15,Mouse,Accessories,East,74.97,3,C1567,Credit Card
2024-01-15,Notebook,Office Supplies,West,9.49,1,C1930,Debit Card
2024-01-15,Mouse,Accessories,West,24.99,1,C2331,PayPal
2024-01-15,USB Cable,Accessories,East,38.97,3,C2413,Debit Card
2024-01-15,Smartphone,Electronics,East,2399.97,3,C1976,Cash
2024-01-15,Ergonomic Chair,Office Supplies,North,249.99,1,C1176,Credit Card
2024-01-15,Webcam,Electronics,South,179.98,2,C1079,Credit Card
2024-01-15,Mouse,Accessories,South,44.98,2,C1233,Credit Card
2024-01-15,Notebook,Office Supplies,North,9.99,1,C1846,Cash
2024-01-15,USB Cable,Accessories,East,12.99,1,C2028,Debit Card
2024-01-15,Desk Organizer,Office Supplies,South,29.99,1,C2287,Debit Card
2024-01-15,Keyboard,Accessories,West,143.98,2,C2266,Credit Card
2024-01-15,Laptop,Electronics,South,2599.98,2,C1825,PayPal
2024-01-15,Notebook,Office Supplies,West,75.92,8,C1266,PayPal
2024-01-15,Notebook,Office Supplies,East,8.99,1,C2197,Debit Card
2024-01-15,Mouse,Accessories,South,44.98,2,C1488,Cash
2024-01-16,Notebook,Office Supplies,West,9.99,1,C2352,Debit Card
2024-01-16,Webcam,Electronics,North,256.47,3,C2305,Cash
2024-01-16,Desk Organizer,Office Supplies,South,26.99,1,C2023,Cash
2024-01-16,LED Desk Lamp,Office Supplies,West,91.98,2,C1144,PayPal
2024-01-16,Headphones,Electronics,East,479.97,3,C2001,Cash
2024-01-16,Smartphone,Electronics,North,2399.97,3,C2389,Credit Card
2024-01-16,Mouse,Accessories,East,49.98,2,C1018,Debit Card
2024-01-16,USB Cable,Accessories,East,38.97,3,C1336,PayPal
2024-01-16,Ergonomic Chair,Office Supplies,West,249.99,1,C1381,Credit Card
2024-01-16,Desk Organizer,Office Supplies,West,56.98,2,C2463,Debit Card
2024-01-16,Power Bank,Accessories,South,35.99,1,C1287,Credit Card
2024-01-16,Keyboard,Accessories,North,159.98,2,C1143,Credit Card
2024-01-16,LED Desk Lamp,Office Supplies,West,41.39,1,C2275,Debit Card
2024-01-16,Tablet,Electronics,West,449.99,1,C1484,Debit Card
2024-01-16,Mouse,Accessories,East,23.74,1,C1864,Cash
2024-01-16,Notebook,Office Supplies,West,19.98,2,C1068,Credit Card
2024-01-16,Ergonomic Chair,Office Supplies,North,249.99,1,C1689,Cash
2024-01-16,Notebook,Office Supplies,North,35.96,4,C1943,Credit Card
2024-01-16,Smartphone,Electronics,East,1599.98,2,C1811,Cash
2024-01-16,Ergonomic Chair,Office Supplies,South,749.97,3,C1979,Credit Card
2024-01-16,Desk Organizer,Office Supplies,East,53.98,2,C1849,PayPal
2024-01-16,Mouse,Accessories,South,22.49,1,C1138,Debit Card
2024-01-16,LED Desk Lamp,Office Supplies,South,91.98,2,C2151,PayPal
2024-01-16,Smartphone,Electronics,East,799.99,1,C1224,Cash
2024-01-16,Power Bank,Accessories,West,107.97,3,C1866,Debit Card
2024-01-16,Smartphone,Electronics,East,799.99,1,C2392,Debit Card
2024-01-16,Keyboard,Accessories,East,239.97,3,C1018,PayPal
2024-01-16,Desk Organizer,Office Supplies,South,113.96,4,C2218,Debit Card
2024-01-16,Headphones,Electronics,North,159.99,1,C1350,Debit Card
2024-01-16,Headphones,Electronics,East,159.99,1,C2386,Credit Card
2024-01-16,Tablet,Electronics,South,449.99,1,C2356,Credit Card
2024-01-17,Power Bank,Accessories,South,119.97,3,C1767,Cash
2024-01-17,Webcam,Electronics,East,179.98,2,C1146,PayPal
2024-01-17,Webcam,Electronics,South,89.99,1,C2106,Credit Card
2024-01-17,USB Cable,Accessories,East,11.69,1,C2486,Debit Card
2024-01-17,USB Cable,Accessories,East,25.98,2,C1689,Debit Card
2024-01-17,Ergonomic Chair,Office Supplies,South,499.98,2,C1782,Credit Card
2024-01-17,Monitor,Electronics,North,349.99,1,C1659,Cash
2024-01-17,Desk Organizer,Office Supplies,South,59.98,2,C1286,Cash
2024-01-17,LED Desk Lamp,Office Supplies,North,41.39,1,C1791,Debit Card
2024-01-17,Webcam,Electronics,North,89.99,1,C1549,Cash
2024-01-17,Desk Organizer,Office Supplies,South,107.96,4,C2360,PayPal
2024-01-17,LED Desk Lamp,Office Supplies,West,41.39,1,C1610,Credit Card
2024-01-17,Mouse,Accessories,East,49.98,2,C1755,Cash
2024-01-17,Desk Organizer,Office Supplies,West,29.99,1,C1557,Credit Card
2024-01-17,Mousepad,Accessories,South,19.99,1,C2031,PayPal
2024-01-17,USB Cable,Accessories,North,12.99,1,C1497,Credit Card
2024-01-17,Mouse,Accessories,South,24.99,1,C1439,PayPal
2024-01-17,Desk Organizer,Office Supplies,North,299.9,10,C1759,Credit Card
2024-01-17,Laptop,Electronics,North,1299.99,1,C1831,Cash
2024-01-17,Laptop,Electronics,North,1169.99,1,C1685,Debit Card
2024-01-17,Notebook,Office Supplies,North,8.99,1,C2169,Credit Card
2024-01-17,Notebook,Office Supplies,East,19.98,2,C1456,Credit Card
2024-01-17,Keyboard,Accessories,West,79.99,1,C1859,Credit Card
2024-01-17,Smartphone,Electronics,East,1519.98,2,C2141,Debit Card
2024-01-17,Monitor,Electronics,South,349.99,1,C1759,PayPal
2024-01-17,Monitor,Electronics,North,629.98,2,C1129,Cash
2024-01-18,Webcam,Electronics,North,683.92,8,C2104,Debit Card
2024-01-18,Monitor,Electronics,North,997.47,3,C1566,Cash
2024-01-18,USB Cable,Accessories,East,38.97,3,C2500,PayPal
2024-01-18,Mousepad,Accessories,East,19.99,1,C1624,PayPal
2024-01-18,Tablet,Electronics,South,499.99,1,C2339,Debit Card
2024-01-18,Ergonomic Chair,Office Supplies,North,474.98,2,C2356,Debit Card
2024-01-18,Mousepad,Accessories,North,39.98,2,C1014,Debit Card
2024-01-18,Notebook,Office Supplies,North,39.96,4,C2035,Cash
2024-01-18,Mouse,Accessories,North,22.49,1,C1026,Debit Card
2024-01-18,Monitor,Electronics,North,349.99,1,C1374,Credit Card
2024-01-18,Webcam,Electronics,East,89.99,1,C1478,Credit Card
2024-01-18,Headphones,Electronics,South,639.96,4,C2315,Cash
2024-01-18,Tablet,Electronics,East,449.99,1,C2043,PayPal
2024-01-18,Laptop,Electronics,East,2599.98,2,C2176,PayPal
2024-01-18,Mousepad,Accessories,West,39.98,2,C2092,Debit Card
2024-01-18,Mouse,Accessories,North,22.49,1,C1328,Debit Card
2024-01-18,Power Bank,Accessories,East,107.97,3,C1891,Credit Card
2024-01-18,Power Bank,Accessories,West,71.98,2,C1413,Credit Card
2024-01-18,Headphones,Electronics,West,159.99,1,C1885,PayPal
2024-01-18,Keyboard,Accessories,East,79.99,1,C2461,Credit Card
2024-01-18,Laptop,Electronics,South,1169.99,1,C1836,Credit Card
2024-01-18,Notebook,Office Supplies,East,19.98,2,C1812,Credit Card
2024-01-18,Desk Organizer,Office Supplies,East,29.99,1,C2424,Cash
2024-01-19,Mousepad,Accessories,South,37.98,2,C1018,Cash
2024-01-19,Monitor,Electronics,West,944.97,3,C1015,Debit Card
2024-01-19,Headphones,Electronics,North,303.98,2,C1682,Cash
2024-01-19,LED Desk Lamp,Office Supplies,North,43.69,1,C1482,Cash
2024-01-19,Tablet,Electronics,South,499.99,1,C1521,Cash
2024-01-19,Tablet,Electronics,South,1899.96,4,C1571,Credit Card
2024-01-19,Tablet,Electronics,North,999.98,2,C1087,PayPal
2024-01-19,Ergonomic Chair,Office Supplies,South,224.99,1,C1685,Cash
2024-01-19,Desk Organizer,Office Supplies,East,26.99,1,C1009,Debit Card
2024-01-19,Laptop,Electronics,South,1169.99,1,C2108,Debit Card
2024-01-19,Webcam,Electronics,North,80.99,1,C2013,Debit Card
2024-01-19,Webcam,Electronics,South,80.99,1,C1247,PayPal
2024-01-19,LED Desk Lamp,Office Supplies,South,45.99,1,C1630,Credit Card
2024-01-19,Smartphone,Electronics,West,1519.98,2,C1549,PayPal
2024-01-19,Laptop,Electronics,South,4679.96,4,C1621,Credit Card
2024-01-19,USB Cable,Accessories,North,35.07,3,C2449,PayPal
2024-01-19,Monitor,Electronics,West,997.47,3,C2494,PayPal
2024-01-19,Keyboard,Accessories,North,215.97,3,C1647,Debit Card
2024-01-19,Desk Organizer,Office Supplies,East,28.49,1,C1771,PayPal
2024-01-19,Ergonomic Chair,Office Supplies,West,712.47,3,C1759,Cash
2024-01-19,USB Cable,Accessories,North,25.98,2,C1456,Cash
2024-01-19,Mouse,Accessories,East,23.74,1,C1036,PayPal
2024-01-19,Laptop,Electronics,North,1299.99,1,C1259,PayPal
2024-01-19,Smartphone,Electronics,South,799.99,1,C2213,PayPal
2024-01-20,Webcam,Electronics,South,80.99,1,C1551,PayPal
2024-01-20,Notebook,Office Supplies,North,18.98,2,C1349,Cash
2024-01-20,USB Cable,Accessories,South,12.99,1,C1551,Debit Card
2024-01-20,Mouse,Accessories,East,23.74,1,C1428,Debit Card
2024-01-20,Keyboard,Accessories,North,287.96,4,C2267,Debit Card
2024-01-20,Notebook,Office Supplies,North,9.49,1,C1303,PayPal
2024-01-20,Webcam,Electronics,North,80.99,1,C1580,Credit Card
2024-01-20,Headphones,Electronics,South,151.99,1,C2310,Credit Card
2024-01-20,Mousepad,Accessories,West,53.97,3,C1505,Cash
2024-01-20,Laptop,Electronics,East,2469.98,2,C2426,Debit Card
2024-01-20,Desk Organizer,Office Supplies,West,26.99,1,C1657,Credit Card
2024-01-20,Laptop,Electronics,West,2599.98,2,C2025,PayPal
2024-01-20,Tablet,Electronics,South,1899.96,4,C1184,Debit Card
2024-01-20,Notebook,Office Supplies,East,18.98,2,C2398,Cash
2024-01-20,USB Cable,Accessories,South,12.99,1,C1011,Debit Card
2024-01-20,Webcam,Electronics,North,170.98,2,C1670,Cash
2024-01-20,Power Bank,Accessories,South,119.97,3,C1919,Credit Card
2024-01-20,Smartphone,Electronics,West,1439.98,2,C2264,Credit Card
2024-01-20,LED Desk Lamp,Office Supplies,North,137.97,3,C1713,Cash
2024-01-21,Laptop,Electronics,East,9879.92,8,C1795,Credit Card
2024-01-21,Power Bank,Accessories,North,71.98,2,C1966,Debit Card
2024-01-21,Webcam,Electronics,East,719.92,8,C1419,Credit Card
2024-01-21,Headphones,Electronics,North,431.97,3,C1013,PayPal
2024-01-21,Tablet,Electronics,East,499.99,1,C1322,Credit Card
2024-01-21,Headphones,Electronics,West,151.99,1,C1041,Debit Card
2024-01-21,Keyboard,Accessories,East,239.97,3,C1095,Debit Card
2024-01-21,Laptop,Electronics,West,1234.99,1,C1070,PayPal
2024-01-21,Mouse,Accessories,South,74.97,3,C1136,PayPal
2024-01-21,Keyboard,Accessories,East,79.99,1,C1994,PayPal
2024-01-21,Ergonomic Chair,Office Supplies,West,899.96,4,C1791,Debit Card
2024-01-21,LED Desk Lamp,Office Supplies,North,45.99,1,C1816,Debit Card
2024-01-21,Power Bank,Accessories,East,39.99,1,C1651,Cash
2024-01-21,Mousepad,Accessories,South,17.99,1,C1173,Cash
2024-01-21,Webcam,Electronics,North,269.97,3,C2356,Debit Card
2024-01-21,LED Desk Lamp,Office Supplies,North,45.99,1,C1651,Cash
2024-01-21,Power Bank,Accessories,South,79.98,2,C1766,PayPal
2024-01-21,Notebook,Office Supplies,North,9.99,1,C1594,Credit Card
2024-01-21,Mouse,Accessories,North,49.98,2,C2470,Debit Card
2024-01-21,Mousepad,Accessories,South,17.99,1,C1078,PayPal
2024-01-21,Tablet,Electronics,East,999.98,2,C1614,PayPal
2024-01-21,Mousepad,Accessories,East,18.99,1,C1158,PayPal
2024-01-21,Webcam,Electronics,East,256.47,3,C1125,PayPal
2024-01-21,Smartphone,Electronics,South,2399.97,3,C2416,Credit Card
2024-01-21,Keyboard,Accessories,South,159.98,2,C2305,Cash
2024-01-21,Power Bank,Accessories,East,39.99,1,C1320,Cash
2024-01-21,Smartphone,Electronics,East,2159.97,3,C2472,PayPal
2024-01-22,Laptop,Electronics,North,1299.99,1,C1516,Credit Card
2024-01-22,USB Cable,Accessories,East,12.99,1,C1271,Cash
2024-01-22,Desk Organizer,Office Supplies,North,149.95,5,C1528,Credit Card
2024-01-22,Headphones,Electronics,South,719.96,5,C1283,Cash
2024-01-22,Smartphone,Electronics,West,3999.95,5,C2169,PayPal
2024-01-22,Power Bank,Accessories,South,35.99,1,C1760,Credit Card
2024-01-22,Mousepad,Accessories,South,39.98,2,C2296,PayPal
2024-01-22,Desk Organizer,Office Supplies,North,215.93,8,C2228,Credit Card
2024-01-22,Webcam,Electronics,East,269.97,3,C1027,Cash
2024-01-22,Laptop,Electronics,East,1234.99,1,C2316,Credit Card
2024-01-22,Headphones,Electronics,South,303.98,2,C2053,Credit Card
2024-01-22,Keyboard,Accessories,South,79.99,1,C1532,PayPal
2024-01-22,Tablet,Electronics,South,1999.96,4,C1478,Cash
2024-01-22,Notebook,Office Supplies,North,9.49,1,C1051,Cash
2024-01-22,Notebook,Office Supplies,East,26.97,3,C2029,Credit Card
2024-01-22,Mousepad,Accessories,West,99.95,5,C1562,Cash
2024-01-22,USB Cable,Accessories,North,51.96,4,C1435,Cash
2024-01-22,Mousepad,Accessories,East,19.99,1,C1460,Credit Card
2024-01-22,Mouse,Accessories,South,89.96,4,C1980,Cash
2024-01-22,Notebook,Office Supplies,South,8.99,1,C1965,Cash
2024-01-22,Headphones,Electronics,East,303.98,2,C1002,Credit Card
2024-01-22,Mousepad,Accessories,West,39.98,2,C1211,Cash
2024-01-22,Laptop,Electronics,East,2339.98,2,C1795,Debit Card
2024-01-22,Notebook,Office Supplies,West,29.97,3,C1513,Debit Card
2024-01-22,Notebook,Office Supplies,North,17.98,2,C1489,Debit Card
2024-01-23,Monitor,Electronics,North,349.99,1,C1391,PayPal
2024-01-23,Ergonomic Chair,Office Supplies,South,249.99,1,C2135,Credit Card
2024-01-23,USB Cable,Accessories,West,25.98,2,C1079,Credit Card
2024-01-23,Desk Organizer,Office Supplies,West,29.99,1,C1092,PayPal
2024-01-23,Keyboard,Accessories,East,79.99,1,C2363,Credit Card
2024-01-23,Webcam,Electronics,North,89.99,1,C1339,Cash
2024-01-23,Power Bank,Accessories,South,37.99,1,C2432,Credit Card
2024-01-23,Tablet,Electronics,North,1999.96,4,C1804,Credit Card
2024-01-23,Notebook,Office Supplies,North,18.98,2,C2219,Credit Card
2024-01-23,Desk Organizer,Office Supplies,South,29.99,1,C1677,Cash
2024-01-23,USB Cable,Accessories,West,24.68,2,C1415,Credit Card
2024-01-23,Smartphone,Electronics,West,1599.98,2,C2129,Cash
2024-01-23,Smartphone,Electronics,North,3039.96,4,C1324,Credit Card
2024-01-23,Headphones,Electronics,South,143.99,1,C2033,Credit Card
2024-01-23,Power Bank,Accessories,East,79.98,2,C1773,Cash
2024-01-23,Smartphone,Electronics,North,799.99,1,C2382,Cash
2024-01-23,Keyboard,Accessories,North,159.98,2,C1578,PayPal
2024-01-23,Tablet,Electronics,West,1424.97,3,C1376,PayPal
2024-01-23,Monitor,Electronics,West,349.99,1,C2024,Credit Card
2024-01-23,USB Cable,Accessories,East,51.96,4,C1306,Debit Card
2024-01-23,Laptop,Electronics,West,6499.95,5,C1650,Cash
2024-01-23,USB Cable,Accessories,West,12.99,1,C2183,PayPal
2024-01-23,Power Bank,Accessories,East,79.98,2,C1661,Debit Card
2024-01-23,Mousepad,Accessories,South,39.98,2,C1355,Credit Card
2024-01-23,Desk Organizer,Office Supplies,North,89.97,3,C1021,Cash
2024-01-23,Power Bank,Accessories,South,75.98,2,C1790,Debit Card
2024-01-23,Notebook,Office Supplies,North,9.99,1,C2241,Cash
2024-01-23,USB Cable,Accessories,East,11.69,1,C2298,PayPal
2024-01-23,Mouse,Accessories,West,24.99,1,C1561,PayPal
2024-01-23,Notebook,Office Supplies,South,9.49,1,C2000,Debit Card
2024-01-23,Monitor,Electronics,West,699.98,2,C2148,Debit Card
2024-01-23,Headphones,Electronics,East,639.96,4,C1605,Debit Card
2024-01-23,Monitor,Electronics,North,349.99,1,C2093,Cash
2024-01-23,Headphones,Electronics,West,151.99,1,C1982,PayPal
2024-01-24,Smartphone,Electronics,West,759.99,1,C1904,Cash
2024-01-24,LED Desk Lamp,Office Supplies,East,91.98,2,C2011,PayPal
2024-01-24,Notebook,Office Supplies,East,19.98,2,C1014,Cash
2024-01-24,USB Cable,Accessories,East,12.99,1,C1572,PayPal
2024-01-24,Mouse,Accessories,West,24.99,1,C2103,PayPal
2024-01-24,Laptop,Electronics,East,1299.99,1,C1070,PayPal
2024-01-24,Ergonomic Chair,Office Supplies,East,224.99,1,C1866,Debit Card
2024-01-24,Headphones,Electronics,North,159.99,1,C1433,PayPal
2024-01-24,Laptop,Electronics,North,4939.96,4,C1665,Debit Card
2024-01-24,Keyboard,Accessories,East,143.98,2,C1577,Cash
2024-01-24,Keyboard,Accessories,East,79.99,1,C1960,Cash
2024-01-24,Monitor,Electronics,South,1749.95,5,C1055,Cash
2024-01-24,Headphones,Electronics,North,319.98,2,C1854,Cash
2024-01-24,USB Cable,Accessories,North,23.38,2,C1142,Cash
2024-01-24,Ergonomic Chair,Office Supplies,South,249.99,1,C2313,PayPal
2024-01-24,USB Cable,Accessories,South,12.99,1,C1261,Debit Card
2024-01-24,Mousepad,Accessories,West,17.99,1,C1772,PayPal
2024-01-24,LED Desk Lamp,Office Supplies,South,41.39,1,C1715,PayPal
2024-01-24,Mouse,Accessories,North,22.49,1,C1497,Credit Card
2024-01-24,Tablet,Electronics,East,1349.97,3,C2332,Credit Card
2024-01-24,Ergonomic Chair,Office Supplies,West,249.99,1,C2424,Debit Card
2024-01-24,Notebook,Office Supplies,North,19.98,2,C1037,Credit Card
2024-01-24,Notebook,Office Supplies,South,17.98,2,C1315,Debit Card
2024-01-24,Smartphone,Electronics,East,3199.96,4,C2348,Credit Card
2024-01-24,Ergonomic Chair,Office Supplies,West,999.96,4,C2092,Cash
2024-01-24,Monitor,Electronics,North,349.99,1,C1640,Credit Card
2024-01-24,Smartphone,Electronics,East,2399.97,3,C2224,Credit Card
2024-01-24,Laptop,Electronics,North,1299.99,1,C1302,PayPal
2024-01-25,Desk Organizer,Office Supplies,South,28.49,1,C1242,Cash
2024-01-25,Webcam,Electronics,West,179.98,2,C1586,Credit Card
2024-01-25,LED Desk Lamp,Office Supplies,East,82.78,2,C1624,Debit Card
